#      mass       lower
0.0007674477823300702 10000000
0.0007674477823300702 0.000001817062971411434
0.0009045315956649273 0.0000021586779747563654
0.001034309797641465 0.0000024626797698749867
0.0011878341929070363 0.0000028669404519288067
0.001381961256733829 0.0000033376385679776444
0.0016288113008878777 0.000003965127779140322
0.001944825055447754 0.000004710694851630461
0.0021269558808649698 0.0000051297163418130975
0.0022771195095329286 0.0000054981343787290556
0.0024378847287545914 0.000005889127669296598
0.0026100000135319663 0.000006312086895596203
0.0027942666813934505 0.000006765423202706034
0.002991542623089698 0.000007246538231531413
0.0032027462966775686 0.000007766987163168364
0.0034288610035874178 0.000008324814920637414
0.0036709394665818394 0.000008916824237793866
0.003930108730919456 0.00000955093359380298
0.004207575411542132 0.000010243637594636776
0.004504631310714941 0.000010979339259606557
0.004822659432272951 0.000011752369675248948
0.005163140420475371 0.000012596429010376946
0.005527659453444443 0.00001351001475422177
0.005917913623282885 0.000014470763393761227
0.006335719837229512 0.00001549983453073459
0.006783023276638429 0.000016613038113511464
0.00726190645316442 0.00001780619237022944
0.0077745989043171634 0.000019072458573952865
0.008323487573524269 0.00002044224927557542
0.008911127923029187 0.000021910418828512533
0.00954025583136279 0.000023453081804254428
0.010213800330779234 0.000025170664357685972
0.010934897243958297 0.000026942873838633825
0.011706903783462187 0.000028877920540455035
0.012533414181917845 0.000030951942978890565
0.013418276425694075 0.0000331749224403605
0.014365610169980537 0.00003551069360805969
0.01537982591867595 0.00003811131336074371
0.01646564555838125 0.00004084848132814265
0.01762812434209793 0.00004384001307859537
0.018872674424981105 0.00004695764349491242
0.02020509006172276 0.000050396578722712056
0.021631574582876668 0.00005394488771251641
0.023181364363572786 0.00005757231885435671
0.0247937843041037 0.00006197182596335562
0.02654423181127096 0.00006642266436145837
0.02841826135971786 0.00007109933375160295
0.030424597873136366 0.00007620571297832248
0.0325725822570605 0.00008173271217144082
0.034872214887341754 0.0000875450368397056
0.037334202168922054 0.0000935853800195038
0.039970006381667894 0.00010057163926076694
0.0427918990453332 0.00010772367183466505
0.04581301805210212 0.00011538431270324796
0.04904742883270406 0.00012367125473755218
0.05251018984087176 0.00013255336787155802
0.05621742266101936 0.00014197974305809734
0.060186387065539984 0.00015217677828067424
0.06443556137116792 0.0001631061681694231
0.06898472846852044 0.00017470526943023416
0.07385506792534736 0.0001871292269890535
0.07906925459229339 0.0002008336048697986
0.08465156417025263 0.00021497384422087098
0.09062798623080524 0.000230261453607621
0.09702634521592576 0.0002469617089894924
0.10387642998030185 0.00026469858603231963
0.11121013247937371 0.0002833354140911197
0.11906159624878469 0.00030368466346332315
0.12746737536651886 0.00032571011043213094
0.1364666046378063 0.00034864262176936616
0.14610118179512596 0.0003731897593014559
0.15641596256157558 0.0003997287054137757
0.16745896948576508 0.0004287199732064761
0.17928161552050692 0.00045860266652648674
0.1919389433862192 0.0004915396717852208
0.20548988183344594 0.0005264949312381949
0.22161788628777143 0.0005687311079160159
0.24164095778443398 0.0006167687897253016
0.2612039345571403 0.0006688537903100192
0.2823507076519541 0.0007253372742990588
0.30942435805444984 0.000799581244136267
0.33126979679707835 0.0008538646821916275
0.354657529096874 0.0009151895448240358
0.3796964412730589 0.0009815658265764505
0.40650310704681497 0.0010513687135205291
0.4352023302738264 0.001127621710890304
0.4659277259938785 0.0012062193407499516
0.4988223425027068 0.0012937032453352306
0.5340393273422771 0.0013866174687033295
0.5717426403101507 0.001486204824364501
0.6097109109886508 0.0015828523637577564
0.6553227850796368 0.0017062249391968354
0.701588741154067 0.0018275610975137203
0.75112108554921 0.0019601092794880315
0.8041504261151342 0.0020981161353834255
0.860923651675048 0.002248803576230585
0.9217050814661629 0.002411903363182827
0.9925060428850517 0.0026117657097944683
1.05034707915505 0.002785736758783569
1.13102970152858 0.0029776347416160995
1.2108806874567408 0.003159382862589408
1.2963691733949207 0.0034056986732139394
1.3859082670320766 0.003554843731351786
1.4858787805990816 0.00390902437842849
1.5907822021805118 0.00419253559748368
1.7030918321304667 0.004493644982798984
1.8233305506522022 0.004810032350623798
1.952058153424916 0.005155490570540247
2.089873957845812 0.005529404692065633
2.2374195932734557 0.0059226217337942635
2.395381988263096 0.006339620118880312
2.564496568701486 0.006803901146101093
2.7455506817309194 0.007287752488131277
2.9393872614030974 0.007806012343183208
3.14690875312918 0.008366642902845082
3.369081315196924 0.008967538147035834
3.6069393169160993 0.009605253962415732
3.8615901543340265 0.010295106689761996
4.134219405941929 0.011034504883296785
4.426096352375471 0.011819210581068594
4.738579885807489 0.012659719691737313
5.073124836545482 0.013586852162230687
5.431288746288354 0.01454347165689211
5.814739119576979 0.015577713355567801
6.225261187198849 0.016707523782921764
6.664766217691266 0.017907464033741785
7.135300415638579 0.019168288026678585
7.63905444819169 0.02054496123339485
8.178373644162058 0.022035033036698137
8.755768913174569 0.02360202821748427
9.373928435715147 0.025263793579821708
10.035730178498975 0.027113983309613454
10.744255293426628 0.029042162001577266
11.25581068499342 0.030035443050982033
11.25581068499342 1000000
