#      mass       lower
1e-6 10000
1e-6 9.375302227161622e-7
0.0000016429642288259732 9.285432058340526e-7
0.0000023221562217347476 9.55040250024456e-7
0.0000030876289110247264 9.458582695577192e-7
0.000004189942241799123 9.63717205969617e-7
0.000005458877183352755 9.54465483908499e-7
0.00000811832112053978 9.909977875379547e-7
0.000011016548027216451 0.0000010002021221494912
0.000013921992897177541 0.0000010386040896415402
0.000018139214744314003 0.00000108870798574624
0.00002292411160397829 0.0000011852663902206662
0.000024869127696120275 0.0000012309060699813565
0.00003444148497206588 0.0000012541290739623127
0.00004487367933366153 0.0000012899910419141763
0.00005613383781349023 0.0000013269165250987266
0.0000723961311908175 0.0000013648696403664333
0.00009337360731568101 0.0000014719092984162234
0.00012801443532679208 0.000001632967840689078
0.00016344313756526375 0.0000018463452949759007
0.0002108182241012267 0.000002168098191566505
0.0002664427881923934 0.0000024982406663767556
0.00033675801804955235 0.00000301808803942491
0.0003690916514857696 0.0000033806905726703666
0.00048087604195583836 0.0000033800606906348376
0.0006459416037350036 0.000003411478963161348
0.0008765416635614366 0.0000034431645978741818
0.0011076882421023728 0.0000034753188693514888
0.0014141406639286852 0.000003608725119167886
0.0019387588221949723 0.000003965901511303976
0.002685296888790353 0.000004569505863016043
0.0034991018906326095 0.000005416772680810877
0.004701225873121975 0.000006991635720085066
0.0060643132594609085 0.000008855488077215595
0.008573344157121486 0.000011983327449126435
0.011402215072838687 0.000015614467645907726
0.015319982955946278 0.000020931444847902014
0.0197620695287165 0.000026763405775994068
0.024726136286108542 0.000034874646081389796
0.03425319096593953 0.00004901339677670166
0.043737338940165904 0.00006207998797379999
0.05758150760775466 0.00008322041450706662
0.0789563079316813 0.00011050634487205911
0.11049523146735798 0.00015239551034786552
0.14399391124289515 0.00019857663771474137
0.20358143793281494 0.0002871126338303709
0.2652920557420934 0.0003602254893661439
0.34925904156107446 0.00047384441784699947
0.4505167111603773 0.0005889149199761353
0.552294786876507 0.0007182373508191833
0.6770319990210748 0.000827623187796961
0.8822868125710976 0.001078421730091202
0.9867812045336788 0.0010783367171366043
1 0.0010783367171366043
1 100000
