0.01 3.239795179745548e-27
0.1109090909090909 5.633342581488496e-22
0.21181818181818182 1.4316547467351082e-20
0.31272727272727274 1.0043142899275603e-19
0.41363636363636364 4.0657551072584175e-19
0.5145454545454545 1.2110709876192847e-18
0.6154545454545455 2.9650536352014185e-18
0.7163636363636363 6.3346317270563724e-18
0.8172727272727273 1.2243044952301464e-17
0.9181818181818182 2.1912823333062185e-17
1.019090909090909 3.6907946141945246e-17
1.1199999999999999 5.91760008195108e-17
1.220909090909091 9.109034189174366e-17
1.3218181818181818 1.3549224988752335e-16
1.4227272727272726 1.957330902560949e-16
1.5236363636363637 2.7571647228453893e-16
1.6245454545454545 3.7994040801523996e-16
1.7254545454545454 5.135394711633583e-16
1.8263636363636364 6.823269560342976e-16
1.9272727272727272 8.928370364411736e-16
2.028181818181818 1.1523669246222863e-15
2.129090909090909 1.469019030158588e-15
2.2299999999999995 1.8517431188911485e-15
2.3309090909090906 2.310378471838635e-15
2.4318181818181817 2.8556960441147677e-15
2.5327272727272723 3.4994406238457906e-15
2.6336363636363633 4.254372991087965e-15
2.7345454545454544 5.134312076744996e-15
2.835454545454545 6.154177121485539e-15
2.936363636363636 7.330029834660656e-15
3.037272727272727 8.679116553221274e-15
3.1381818181818177 1.021991040063565e-14
3.239090909090909 1.1972153445806903e-14
3.34 1.3956898861990376e-14
3.4409090909090905 1.6196553085711197e-14
3.5418181818181815 1.8714917975681713e-14
3.6427272727272726 2.1537232971718938e-14
3.743636363636363 2.4690217253662054e-14
3.8445454545454543 2.8202111900289904e-14
3.9454545454545453 3.2102722048238364e-14
4.046363636363636 3.642345905091789e-14
4.1472727272727266 4.119738263743105e-14
4.248181818181818 4.645924307148986e-14
4.349090909090909 5.22455233103332e-14
4.449999999999999 5.85944811636446e-14
4.550909090909091 6.554619145246939e-14
4.651818181818181 7.31425881681322e-14
4.752727272727272 8.142750663115469e-14
4.8536363636363635 9.044672565017273e-14
4.954545454545454 1.0024800968085391e-13
5.055454545454545 1.1088115098481515e-13
5.156363636363636 1.2239801178854029e-13
5.257272727272727 1.3485256644229702e-13
5.3581818181818175 1.4830094357905483e-13
5.459090909090909 1.6280146827340254e-13
5.56 1.7841470420046504e-13
5.66090909090909 1.9520349579482202e-13
5.761818181818182 2.1323301040942423e-13
5.862727272727272 2.3257078047451134e-13
5.963636363636363 2.532867456565298e-13
6.0645454545454545 2.7545329501705015e-13
6.165454545454545 2.9914530917168357e-13
6.266363636363636 3.2444020244900113e-13
6.367272727272727 3.5141796504944963e-13
6.468181818181818 3.801612052042697e-13
6.569090909090908 4.1075519133441346e-13
6.67 4.432878942094618e-13
6.7709090909090905 4.778500291065419e-13
6.871818181818181 5.14535097969244e-13
6.972727272727273 5.534394315665408e-13
7.073636363636363 5.946622316517018e-13
7.174545454545454 6.383056131212172e-13
7.275454545454545 6.844746461737018e-13
7.376363636363636 7.332773984688296e-13
7.477272727272727 7.848249772862394e-13
7.578181818181818 8.392315716844591e-13
7.679090909090909 8.966144946598154e-13
7.779999999999999 9.570942253053594e-13
7.880909090909091 1.0207944509697809e-12
7.9818181818181815 1.087842109416323e-12
8.082727272727272 1.1583674309817037e-12
8.183636363636364 1.2325039807350315e-12
8.284545454545453 1.310388700636723e-12
8.385454545454545 1.3921619516974216e-12
8.486363636363636 1.4779675561369123e-12
8.587272727272726 1.5679528395430408e-12
8.688181818181818 1.6622686730306328e-12
8.789090909090909 1.7610695154004095e-12
8.889999999999999 1.8645134552979013e-12
8.99090909090909 1.972762253372375e-12
9.091818181818182 2.08598138443574e-12
9.192727272727272 2.204340079621473e-12
9.293636363636363 2.328011368543538e-12
9.394545454545455 2.4571721214552933e-12
9.495454545454544 2.592003091408416e-12
9.596363636363636 2.7326889564118234e-12
9.697272727272727 2.8794183615905805e-12
9.798181818181817 3.0323839613448232e-12
9.899090909090908 3.1917824615086787e-12
10.0 3.3578146615091774e-12
